Date,Open,High,Low,Close,Adj Close,Volume
2011-07-25,17.740000,17.917500,17.735001,17.842501,15.398830,2075600
2011-07-26,17.812500,17.862499,17.745001,17.782499,15.347042,1604800
2011-07-27,17.672501,17.677500,17.370001,17.405001,15.021247,5213200
2011-07-28,17.395000,17.575001,17.350000,17.372499,14.993198,2516000
2011-07-29,17.207500,17.432501,17.132500,17.275000,14.909050,6298400
2011-08-01,17.459999,17.514999,17.010000,17.187500,14.833539,5379200
2011-08-02,17.062500,17.162500,16.754999,16.754999,14.460268,11350000
2011-08-03,16.802500,16.892500,16.490000,16.879999,14.568144,8775200
2011-08-04,16.662500,16.674999,16.080000,16.094999,13.890660,8557600
2011-08-05,16.305000,16.337500,15.647500,16.077499,13.875561,11711200
2011-08-08,15.660000,15.862500,15.125000,15.137500,13.064301,15205200
2011-08-09,15.372500,15.802500,14.882500,15.790000,13.627434,11071200
2011-08-10,15.492500,15.660000,15.125000,15.140000,13.066458,12706800
2011-08-11,15.275000,16.000000,15.232500,15.740000,13.584285,8365600
2011-08-12,15.975000,16.059999,15.787500,15.955000,13.769836,5959600
2011-08-15,16.065001,16.230000,15.995000,16.217501,13.996386,2590000
2011-08-16,16.055000,16.212500,15.897500,16.070000,13.869091,4665200
2011-08-17,16.117500,16.262501,15.927500,16.062500,13.862614,3876000
2011-08-18,15.640000,15.647500,15.190000,15.355000,13.252013,3592400
2011-08-19,15.125000,15.517500,15.062500,15.085000,13.018991,4223200
2011-08-22,15.402500,15.417500,15.090000,15.132500,13.059985,3788000
2011-08-23,15.185000,15.675000,15.142500,15.670000,13.523871,3728400
2011-08-24,15.650000,15.865000,15.570000,15.850000,13.679219,2300000
2011-08-25,15.890000,15.950000,15.545000,15.600000,13.463456,3515200
2011-08-26,15.522500,15.930000,15.310000,15.890000,13.713738,3122000
2011-08-29,16.080000,16.309999,16.062500,16.297501,14.065431,6681200
2011-08-30,16.252501,16.482500,16.150000,16.392500,14.147420,4497200
2011-08-31,16.504999,16.625000,16.322500,16.442499,14.190570,2756400
2011-09-01,16.457500,16.597500,16.260000,16.277500,14.048167,3869200
2011-09-02,15.992500,16.055000,15.842500,15.885000,13.709424,3921200
2011-09-06,15.472500,15.855000,15.462500,15.835000,13.666271,1670400
2011-09-07,16.049999,16.235001,16.007500,16.232500,14.009332,1558800
2011-09-08,16.135000,16.332500,16.065001,16.094999,13.890660,2262000
2011-09-09,15.922500,15.970000,15.585000,15.682500,13.534658,1879600
2011-09-12,15.485000,15.787500,15.432500,15.782500,13.620960,2004400
2011-09-13,15.822500,15.995000,15.732500,15.945000,13.761209,5912800
2011-09-14,16.042500,16.357500,15.822500,16.172501,13.957550,1812800
2011-09-15,16.350000,16.440001,16.187500,16.432501,14.181943,3764000
2011-09-16,16.472500,16.580000,16.387501,16.540001,14.274717,5019600
2011-09-19,16.292500,16.525000,16.200001,16.445000,14.192732,5501600
2011-09-20,16.520000,16.677500,16.410000,16.420000,14.171146,3194800
2011-09-21,16.452499,16.502501,15.990000,15.990000,13.800044,4080000
2011-09-22,15.532500,15.662500,15.277500,15.497500,13.374997,5810400
2011-09-23,15.395000,15.647500,15.365000,15.565000,13.433250,5560000
2011-09-26,15.645000,15.830000,15.375000,15.812500,13.702979,2501200
2011-09-27,16.117500,16.250000,15.910000,16.000000,13.865461,3225600
2011-09-28,16.040001,16.125000,15.667500,15.687500,13.594653,2791600
2011-09-29,15.940000,15.980000,15.435000,15.697500,13.603321,2966400
2011-09-30,15.505000,15.620000,15.300000,15.310000,13.267514,5010000
2011-10-03,15.227500,15.395000,14.907500,14.907500,12.918711,7070800
2011-10-04,14.715000,15.232500,14.595000,15.200000,13.172187,7200000
2011-10-05,15.217500,15.530000,15.112500,15.500000,13.432168,4006400
2011-10-06,15.475000,15.785000,15.420000,15.775000,13.670481,2431600
2011-10-07,15.832500,15.875000,15.617500,15.695000,13.601155,3860800
2011-10-10,15.975000,16.205000,15.967500,16.205000,14.043116,1624800
2011-10-11,16.122499,16.287500,16.115000,16.230000,14.064778,12449600
2011-10-12,16.360001,16.535000,16.334999,16.357500,14.175271,1913200
2011-10-13,16.257500,16.427500,16.209999,16.392500,14.205601,2846800
2011-10-14,16.607500,16.692499,16.514999,16.687500,14.461246,1334800
2011-10-17,16.617500,16.622499,16.325001,16.372499,14.188267,3340800
2011-10-18,16.375000,16.707500,16.195000,16.610001,14.394081,2836800
2011-10-19,16.577499,16.615000,16.309999,16.362499,14.179605,1449600
2011-10-20,16.417500,16.445000,16.172501,16.392500,14.205601,1600400
2011-10-21,16.594999,16.712500,16.532499,16.677500,14.452579,2770800
2011-10-24,16.719999,16.967501,16.717501,16.932501,14.673562,2278000
2011-10-25,16.842501,16.850000,16.567499,16.612499,14.396249,5042000
2011-10-26,16.760000,16.775000,16.432501,16.719999,14.489409,3051200
2011-10-27,17.117500,17.352501,16.990000,17.245001,14.944370,2723600
2011-10-28,17.187500,17.307501,17.160000,17.292500,14.985532,1989200
2011-10-31,17.112499,17.150000,16.907499,16.912500,14.656224,2049600
2011-11-01,16.452499,16.674999,16.427500,16.492500,14.292261,3792000
2011-11-02,16.722500,16.785000,16.575001,16.715000,14.485075,2644000
2011-11-03,16.902500,17.072500,16.692499,17.037500,14.764553,3140400
2011-11-04,16.934999,16.985001,16.770000,16.955000,14.693056,1501200
2011-11-07,16.937500,17.057501,16.770000,17.040001,14.766719,1099600
2011-11-08,17.137501,17.264999,16.972500,17.250000,14.948705,1555600
2011-11-09,16.852501,16.937500,16.597500,16.637501,14.417915,1830400
2011-11-10,16.857500,16.857500,16.592501,16.760000,14.524072,1419200
2011-11-11,16.940001,17.125000,16.937500,17.080000,14.801382,3725200
2011-11-14,17.017500,17.075001,16.900000,16.955000,14.693056,907600
2011-11-15,16.917500,17.170000,16.879999,17.090000,14.810052,1370400
2011-11-16,16.924999,17.127501,16.822500,16.840000,14.593399,1348400
2011-11-17,16.809999,16.812500,16.424999,16.535000,14.329089,2750800
2011-11-18,16.600000,16.600000,16.437500,16.495001,14.294424,745200
2011-11-21,16.240000,16.275000,16.042500,16.187500,14.027950,2369200
2011-11-22,16.145000,16.264999,16.047501,16.172501,14.014950,5479200
2011-11-23,16.017500,16.049999,15.822500,15.825000,13.713811,2980400
2011-11-25,15.770000,15.945000,15.760000,15.760000,13.657479,581600
2011-11-28,16.165001,16.285000,16.127501,16.245001,14.077779,2977600
2011-11-29,16.299999,16.392500,16.227501,16.252501,14.084279,1887200
2011-11-30,16.690001,16.895000,16.677500,16.872499,14.621569,2356000
2011-12-01,16.842501,16.985001,16.837500,16.895000,14.641065,2186400
2011-12-02,17.067499,17.084999,16.850000,16.857500,14.608566,1853200
2011-12-05,17.117500,17.137501,16.927500,17.004999,14.736384,2706000
2011-12-06,17.012501,17.112499,16.950001,17.012501,14.742888,1277600
2011-12-07,16.957500,17.105000,16.825001,17.040001,14.766719,1382400
2011-12-08,16.934999,17.004999,16.684999,16.727501,14.495912,1112800
2011-12-09,16.785000,17.027500,16.770000,16.987499,14.721222,1010400
2011-12-12,16.850000,16.862499,16.635000,16.782499,14.543571,1598800
2011-12-13,16.862499,16.930000,16.535000,16.602501,14.387588,1856800
2011-12-14,16.545000,16.570000,16.355000,16.402500,14.214267,1934400
2011-12-15,16.552500,16.559999,16.402500,16.427500,14.235932,2322800
2011-12-16,16.535000,16.637501,16.407499,16.457500,14.261927,2209600
2011-12-19,16.525000,16.562500,16.297501,16.340000,14.160107,2068400
2011-12-20,16.557501,16.807501,16.557501,16.790001,14.550070,2216800
2011-12-21,16.772499,16.787500,16.594999,16.772499,14.534904,1500800
2011-12-22,16.737499,16.785000,16.695000,16.775000,14.611991,1424800
2011-12-23,16.847500,16.927500,16.792500,16.927500,14.744828,1168400
2011-12-27,16.889999,17.002501,16.889999,16.959999,14.773141,1583200
2011-12-28,16.959999,16.972500,16.750000,16.782499,14.618527,2172000
2011-12-29,16.825001,16.937500,16.807501,16.917500,14.736116,1957600
2011-12-30,16.917500,16.945000,16.857500,16.857500,14.683857,2141600
2012-01-03,17.132500,17.172501,17.049999,17.049999,14.851534,2707600
2012-01-04,17.022499,17.087500,16.962500,17.072500,14.871134,3552400
2012-01-05,16.992500,17.122499,16.934999,17.105000,14.899440,2272800
2012-01-06,17.110001,17.125000,17.025000,17.075001,14.873311,1523200
2012-01-09,17.090000,17.102501,17.010000,17.070000,14.868953,5924400
2012-01-10,17.232500,17.272499,17.174999,17.205000,14.986546,2155200
2012-01-11,17.147499,17.192499,17.110001,17.182501,14.966949,1721600
2012-01-12,17.207500,17.217501,17.080000,17.205000,14.986546,2108000
2012-01-13,17.100000,17.155001,17.000000,17.155001,14.942996,1757600
2012-01-17,17.287500,17.325001,17.202499,17.232500,15.010504,2854400
2012-01-18,17.247499,17.415001,17.225000,17.412500,15.167294,2735200
2012-01-19,17.459999,17.504999,17.417500,17.497499,15.241330,2651200
2012-01-20,17.459999,17.472500,17.412500,17.472500,15.219559,1851600
2012-01-23,17.457500,17.549999,17.405001,17.480000,15.226089,2717200
2012-01-24,17.382500,17.477501,17.382500,17.469999,15.217372,1907600
2012-01-25,17.480000,17.702499,17.432501,17.665001,15.387235,1774800
2012-01-26,17.730000,17.775000,17.537500,17.594999,15.326256,2545600
2012-01-27,17.532499,17.622499,17.522499,17.582500,15.315375,1260400
2012-01-30,17.424999,17.567499,17.387501,17.567499,15.302303,1972400
2012-01-31,17.632500,17.662500,17.475000,17.549999,15.287064,1179600
2012-02-01,17.670000,17.747499,17.625000,17.670000,15.391595,1484400
2012-02-02,17.715000,17.740000,17.639999,17.705000,15.422084,1436400
2012-02-03,17.870001,17.917500,17.822500,17.912500,15.602825,2167200
2012-02-06,17.837500,17.910000,17.825001,17.910000,15.600639,1397200
2012-02-07,17.862499,17.985001,17.815001,17.957500,15.642019,1498000
2012-02-08,17.975000,18.002501,17.882500,17.982500,15.663797,1128400
2012-02-09,17.997499,18.072500,17.945000,18.045000,15.718239,1666400
2012-02-10,17.892500,17.947500,17.867500,17.945000,15.631134,1542000
2012-02-13,18.055000,18.084999,17.982500,18.067499,15.737830,1483200
2012-02-14,18.017500,18.094999,17.972500,18.092501,15.759617,1770000
2012-02-15,18.142500,18.182501,17.952499,17.987499,15.668145,1617200
2012-02-16,17.985001,18.157499,17.950001,18.142500,15.803162,1697600
2012-02-17,18.184999,18.192499,18.105000,18.152500,15.811877,1737600
2012-02-21,18.209999,18.240000,18.117500,18.177500,15.833652,3243200
2012-02-22,18.157499,18.215000,18.129999,18.167500,15.824935,1544000
2012-02-23,18.152500,18.260000,18.117500,18.245001,15.892448,1896800
2012-02-24,18.280001,18.344999,18.275000,18.320000,15.957778,1256400
2012-02-27,18.219999,18.385000,18.180000,18.320000,15.957778,4544000
2012-02-28,18.337500,18.410000,18.320000,18.407499,16.034000,1568400
2012-02-29,18.437500,18.475000,18.297501,18.309999,15.949068,2223600
2012-03-01,18.382500,18.445000,18.337500,18.410000,16.036167,2336800
2012-03-02,18.387501,18.415001,18.325001,18.377501,16.007864,1418800
2012-03-05,18.344999,18.377501,18.235001,18.309999,15.949068,1931200
2012-03-06,18.112499,18.129999,18.020000,18.072500,15.742188,2104000
2012-03-07,18.115000,18.197500,18.090000,18.170000,15.827118,1245600
2012-03-08,18.264999,18.382500,18.242500,18.337500,15.973026,1340800
2012-03-09,18.392500,18.440001,18.360001,18.389999,16.018749,2742400
2012-03-12,18.395000,18.430000,18.360001,18.415001,16.040529,2034400
2012-03-13,18.504999,18.690001,18.472500,18.687500,16.277895,2488400
2012-03-14,18.709999,18.750000,18.639999,18.697500,16.286604,2442000
2012-03-15,18.715000,18.772499,18.672501,18.757500,16.338865,1560000
2012-03-16,18.790001,18.802500,18.750000,18.785000,16.362823,983600
2012-03-19,18.780001,18.902500,18.772499,18.875000,16.441212,2463200
2012-03-20,18.775000,18.822500,18.725000,18.807501,16.382416,1841600
2012-03-21,18.805000,18.844999,18.760000,18.785000,16.362823,2268800
2012-03-22,18.655001,18.717501,18.625000,18.687500,16.277895,3115600
2012-03-23,18.712500,18.742500,18.600000,18.719999,16.306198,2006800
2012-03-26,18.775000,18.907499,18.752501,18.907499,16.528463,1816800
2012-03-27,18.937500,18.952499,18.877501,18.892500,16.515352,1710400
2012-03-28,18.897499,18.920000,18.700001,18.802500,16.436680,2952400
2012-03-29,18.690001,18.812500,18.657499,18.787500,16.423559,1786800
2012-03-30,18.885000,18.889999,18.777500,18.842501,16.471645,926400
2012-04-02,18.847500,19.047501,18.812500,19.004999,16.613688,4626000
2012-04-03,18.990000,19.042500,18.875000,18.972500,16.585283,3518000
2012-04-04,18.830000,18.857500,18.730000,18.805000,16.438852,2951600
2012-04-05,18.752501,18.862499,18.740000,18.842501,16.471645,1005600
2012-04-09,18.612499,18.732500,18.605000,18.667500,16.318657,1258800
2012-04-10,18.625000,18.667500,18.350000,18.379999,16.067327,6459200
2012-04-11,18.562500,18.570000,18.459999,18.477501,16.152563,3039600
2012-04-12,18.497499,18.705000,18.485001,18.695000,16.342695,2310800
2012-04-13,18.650000,18.662500,18.492500,18.504999,16.176598,1498000
2012-04-16,18.592501,18.594999,18.400000,18.420000,16.102299,1778400
2012-04-17,18.537500,18.754999,18.507500,18.727501,16.371111,5928000
2012-04-18,18.662500,18.742500,18.645000,18.670000,16.320843,2020800
2012-04-19,18.660000,18.732500,18.447500,18.525000,16.194090,2067600
2012-04-20,18.612499,18.680000,18.549999,18.549999,16.215937,1295600
2012-04-23,18.379999,18.417500,18.295000,18.397499,16.082634,1867200
2012-04-24,18.405001,18.480000,18.355000,18.422501,16.104485,2462800
2012-04-25,18.642500,18.760000,18.635000,18.752501,16.392962,1769200
2012-04-26,18.725000,18.889999,18.725000,18.867500,16.493498,1920400
2012-04-27,18.927500,18.977501,18.855000,18.922501,16.541573,861200
2012-04-30,18.885000,18.897499,18.802500,18.842501,16.471645,1555200
2012-05-01,18.842501,19.049999,18.807501,18.912500,16.532829,2432000
2012-05-02,18.830000,18.932501,18.795000,18.917500,16.537203,1422800
2012-05-03,18.930000,18.940001,18.754999,18.782499,16.419186,1830400
2012-05-04,18.692499,18.695000,18.467501,18.477501,16.152563,1264400
2012-05-07,18.400000,18.532499,18.397499,18.477501,16.152563,1044000
2012-05-08,18.375000,18.434999,18.157499,18.405001,16.089186,1439600
2012-05-09,18.207500,18.415001,18.145000,18.282499,15.982100,3489600
2012-05-10,18.412500,18.427500,18.277500,18.312500,16.008329,1018400
2012-05-11,18.232500,18.450001,18.232500,18.299999,15.997400,1899600
2012-05-14,18.135000,18.242500,18.087500,18.127501,15.846599,2814000
2012-05-15,18.120001,18.245001,18.025000,18.059999,15.787596,3999200
2012-05-16,18.129999,18.184999,17.987499,18.002501,15.737329,14862000
2012-05-17,18.004999,18.025000,17.709999,17.709999,15.481639,2869200
2012-05-18,17.790001,17.830000,17.535000,17.567499,15.357063,2500800
2012-05-21,17.597500,17.927500,17.597500,17.917500,15.663027,3552400
2012-05-22,17.969999,18.062500,17.822500,17.927500,15.671771,1701200
2012-05-23,17.809999,17.995001,17.670000,17.965000,15.704554,2136000
2012-05-24,18.025000,18.042500,17.855000,17.995001,15.730777,3558400
2012-05-25,17.980000,18.010000,17.867500,17.910000,15.656466,1239600
2012-05-29,18.062500,18.162500,17.992500,18.105000,15.826931,2306000
2012-05-30,17.952499,17.969999,17.844999,17.879999,15.630246,2037200
2012-05-31,17.889999,17.922501,17.677500,17.815001,15.573424,2391600
2012-06-01,17.525000,17.590000,17.385000,17.389999,15.201897,2398400
2012-06-04,17.395000,17.465000,17.264999,17.437500,15.243426,2246800
2012-06-05,17.375000,17.537500,17.365000,17.510000,15.306801,1940800
2012-06-06,17.615000,17.882500,17.610001,17.882500,15.632428,3668400
2012-06-07,18.072500,18.072500,17.865000,17.892500,15.641172,1713600
2012-06-08,17.834999,18.017500,17.785000,18.017500,15.750444,1340800
2012-06-11,18.142500,18.162500,17.780001,17.797501,15.558125,2130400
2012-06-12,17.860001,17.982500,17.757500,17.980000,15.717665,1638800
2012-06-13,17.934999,18.025000,17.805000,17.860001,15.612760,2647200
2012-06-14,17.897499,18.084999,17.844999,18.025000,15.757000,1945200
2012-06-15,18.087500,18.215000,18.072500,18.190001,15.901237,1920400
2012-06-18,18.127501,18.327499,18.102501,18.280001,15.979918,1145600
2012-06-19,18.312500,18.440001,18.297501,18.372499,16.126057,2081600
2012-06-20,18.357500,18.395000,18.195000,18.325001,16.084360,2110400
2012-06-21,18.322500,18.340000,17.895000,17.920000,15.728889,1774000
2012-06-22,17.992500,18.077499,17.937500,18.049999,15.842990,2016400
2012-06-25,17.877501,17.879999,17.732500,17.787500,15.612592,3932000
2012-06-26,17.832500,17.907499,17.732500,17.857500,15.674029,4274000
2012-06-27,17.907499,18.035000,17.907499,18.004999,15.803488,1239600
2012-06-28,17.900000,17.950001,17.750000,17.934999,15.742055,1433600
2012-06-29,18.245001,18.385000,18.187500,18.377501,16.130449,2832000
2012-07-02,18.424999,18.440001,18.307501,18.427500,16.174335,2404800
2012-07-03,18.432501,18.577499,18.430000,18.567499,16.297213,1578000
2012-07-05,18.535000,18.629999,18.475000,18.547501,16.279659,1712400
2012-07-06,18.382500,18.417500,18.277500,18.377501,16.130449,1347200
2012-07-09,18.342501,18.379999,18.287500,18.365000,16.119478,2052800
2012-07-10,18.462500,18.485001,18.152500,18.209999,15.983426,2664400
2012-07-11,18.225000,18.254999,18.065001,18.187500,15.963681,1026400
2012-07-12,18.075001,18.195000,17.980000,18.127501,15.911018,1297600
2012-07-13,18.152500,18.407499,18.152500,18.385000,16.137030,4850400
2012-07-16,18.344999,18.415001,18.292500,18.352501,16.108509,1635600
2012-07-17,18.424999,18.495001,18.232500,18.459999,16.202858,4098000
2012-07-18,18.420000,18.642500,18.420000,18.607500,16.332325,2317600
2012-07-19,18.680000,18.775000,18.622499,18.730000,16.439842,3394000
2012-07-20,18.645000,18.655001,18.532499,18.549999,16.281851,1877200
2012-07-23,18.282499,18.410000,18.184999,18.370001,16.123865,1359200
2012-07-24,18.365000,18.377501,18.090000,18.205000,15.979035,1448000
2012-07-25,18.197500,18.250000,18.065001,18.174999,15.952703,2573600
2012-07-26,18.412500,18.485001,18.332500,18.447500,16.191887,1332800
2012-07-27,18.542500,18.840000,18.530001,18.809999,16.510065,2288400
2012-07-30,18.795000,18.902500,18.762501,18.812500,16.512259,2110000
2012-07-31,18.775000,18.827499,18.702499,18.702499,16.415709,16139200
2012-08-01,18.780001,18.807501,18.612499,18.662500,16.380598,2464000
2012-08-02,18.520000,18.652500,18.405001,18.522499,16.257715,3228400
2012-08-03,18.812500,18.920000,18.777500,18.867500,16.560539,1410000
2012-08-06,18.934999,18.982500,18.905001,18.905001,16.593443,1700800
2012-08-07,18.982500,19.065001,18.977501,18.992500,16.670254,1020800
2012-08-08,18.942499,19.025000,18.927500,18.990000,16.668058,1084400
2012-08-09,18.959999,19.042500,18.940001,19.000000,16.676834,1208400
2012-08-10,18.942499,19.047501,18.917500,19.035000,16.707552,1199600
2012-08-13,19.000000,19.045000,18.945000,19.045000,16.716331,1060400
2012-08-14,19.122499,19.127501,19.014999,19.059999,16.729498,1519200
2012-08-15,19.049999,19.112499,19.040001,19.084999,16.751442,1686800
2012-08-16,19.110001,19.250000,19.072500,19.230000,16.878712,1285600
2012-08-17,19.250000,19.275000,19.212500,19.260000,16.905045,3815600
2012-08-20,19.250000,19.262501,19.184999,19.257500,16.902845,1926800
2012-08-21,19.299999,19.360001,19.139999,19.180000,16.834827,1584000
2012-08-22,19.129999,19.242500,19.107500,19.209999,16.861149,2376000
2012-08-23,19.170000,19.172501,19.040001,19.077499,16.744860,1259200
2012-08-24,19.035000,19.232500,19.025000,19.195000,16.847988,1580400
2012-08-27,19.260000,19.285000,19.180000,19.205000,16.856770,1773600
2012-08-28,19.162500,19.250000,19.135000,19.202499,16.854576,2265600
2012-08-29,19.217501,19.250000,19.157499,19.207500,16.858961,1422400
2012-08-30,19.112499,19.129999,19.027500,19.052500,16.722916,1017600
2012-08-31,19.167500,19.227501,19.022499,19.145000,16.804104,1597600
2012-09-04,19.132500,19.182501,19.000000,19.127501,16.788744,1515600
2012-09-05,19.132500,19.182501,19.070000,19.092501,16.758018,2442000
2012-09-06,19.219999,19.447500,19.219999,19.442499,17.065228,1595200
2012-09-07,19.480000,19.514999,19.457500,19.510000,17.124474,1728800
2012-09-10,19.497499,19.514999,19.382500,19.382500,17.012560,1123600
2012-09-11,19.405001,19.485001,19.395000,19.402500,17.030111,5023600
2012-09-12,19.459999,19.482500,19.387501,19.465000,17.084974,2341200
2012-09-13,19.472500,19.809999,19.465000,19.750000,17.335131,2763600
2012-09-14,19.792500,19.930000,19.775000,19.832500,17.407537,2079600
2012-09-17,19.825001,19.862499,19.780001,19.837500,17.411928,1735600
2012-09-18,19.790001,19.857500,19.780001,19.837500,17.411928,1176000
2012-09-19,19.855000,19.892500,19.790001,19.834999,17.409739,1084800
2012-09-20,19.750000,19.834999,19.705000,19.827499,17.403152,1368400
2012-09-21,19.910000,19.915001,19.807501,19.820000,17.396570,1410400
2012-09-24,19.722500,19.799999,19.692499,19.764999,17.348293,1780800
2012-09-25,19.717501,19.754999,19.472500,19.487499,17.181871,1114800
2012-09-26,19.469999,19.480000,19.332500,19.370001,17.078278,1598000
2012-09-27,19.427500,19.597500,19.397499,19.559999,17.245800,1491200
2012-09-28,19.482500,19.532499,19.389999,19.462500,17.159842,1470800
2012-10-01,19.565001,19.682501,19.465000,19.507500,17.199512,3427200
2012-10-02,19.575001,19.607500,19.417500,19.514999,17.206121,1835600
2012-10-03,19.562500,19.627501,19.475000,19.592501,17.274452,1003600
2012-10-04,19.660000,19.735001,19.632500,19.707500,17.375843,1931600
2012-10-05,19.785000,19.822500,19.625000,19.680000,17.351608,1510400
2012-10-08,19.622499,19.635000,19.555000,19.602501,17.283268,1350000
2012-10-09,19.570000,19.582500,19.377501,19.389999,17.095907,1071200
2012-10-10,19.382500,19.395000,19.237499,19.264999,16.985699,1344800
2012-10-11,19.400000,19.410000,19.254999,19.257500,16.979092,1035600
2012-10-12,19.290001,19.365000,19.200001,19.232500,16.957043,955600
2012-10-15,19.275000,19.405001,19.230000,19.385000,17.091507,568400
2012-10-16,19.469999,19.615000,19.457500,19.600000,17.281061,2631600
2012-10-17,19.582500,19.637501,19.552500,19.615000,17.294292,812800
2012-10-18,19.547501,19.607500,19.437500,19.502501,17.195107,3103200
2012-10-19,19.462500,19.462500,19.129999,19.155001,16.888716,1365600
2012-10-22,19.142500,19.207500,19.040001,19.195000,16.923981,2252800
2012-10-23,19.002501,19.030001,18.870001,18.937500,16.696951,5021600
2012-10-24,19.022499,19.032499,18.844999,18.879999,16.646250,2315600
2012-10-25,19.002501,19.025000,18.825001,18.912500,16.674906,1494800
2012-10-26,18.907499,18.997499,18.797501,18.924999,16.685928,4559200
2012-10-31,19.000000,19.002501,18.822500,18.907499,16.670500,8800000
2012-11-01,18.945000,19.142500,18.937500,19.105000,16.844631,1792800
2012-11-02,19.207500,19.207500,18.900000,18.912500,16.674906,1999600
2012-11-05,18.887501,19.012501,18.857500,18.975000,16.730013,2840800
2012-11-06,19.012501,19.170000,19.000000,19.092501,16.833607,3250400
2012-11-07,18.924999,18.932501,18.615000,18.707500,16.494160,3512000
2012-11-08,18.702499,18.760000,18.447500,18.450001,16.267122,2424400
2012-11-09,18.424999,18.657499,18.412500,18.500000,16.311211,3314400
2012-11-12,18.559999,18.600000,18.475000,18.522499,16.331051,4183600
2012-11-13,18.417500,18.652500,18.410000,18.467501,16.282562,1790400
2012-11-14,18.510000,18.535000,18.200001,18.235001,16.077562,3036400
2012-11-15,18.235001,18.292500,18.122499,18.197500,16.044498,5672800
2012-11-16,18.215000,18.330000,18.075001,18.295000,16.130463,2152800
2012-11-19,18.490000,18.674999,18.485001,18.670000,16.461102,3062800
2012-11-20,18.657499,18.705000,18.527500,18.677500,16.467709,3016000
2012-11-21,18.692499,18.735001,18.665001,18.722500,16.507385,1935200
2012-11-23,18.815001,18.975000,18.792500,18.965000,16.721195,620400
2012-11-26,18.877501,18.945000,18.822500,18.945000,16.703564,3652000
2012-11-27,18.910000,18.977501,18.842501,18.860001,16.628624,2420400
2012-11-28,18.767500,19.010000,18.687500,19.000000,16.752054,1814400
2012-11-29,19.084999,19.135000,18.997499,19.090000,16.831408,3043600
2012-11-30,19.090000,19.117500,19.020000,19.075001,16.818178,2638400
2012-12-03,19.167500,19.184999,18.975000,18.987499,16.741030,4366400
2012-12-04,18.967501,19.035000,18.912500,18.950001,16.707973,5740400
2012-12-05,18.967501,18.995001,18.777500,18.897499,16.661680,2376400
2012-12-06,18.885000,18.995001,18.850000,18.977501,16.732218,1128000
2012-12-07,19.055000,19.072500,18.924999,18.992500,16.745440,1714000
2012-12-10,18.967501,19.067499,18.967501,19.010000,16.760868,2110800
2012-12-11,19.100000,19.254999,19.082500,19.162500,16.895327,2081600
2012-12-12,19.225000,19.270000,19.112499,19.139999,16.875490,2675200
2012-12-13,19.125000,19.174999,18.959999,19.014999,16.765272,2502000
2012-12-14,18.947500,18.975000,18.870001,18.900000,16.663885,3931600
2012-12-17,18.932501,19.100000,18.932501,19.100000,16.840221,1853200
2012-12-18,19.137501,19.330000,19.102501,19.307501,17.023170,2599200
2012-12-19,19.217501,19.217501,19.047501,19.055000,16.901209,2806800
2012-12-20,19.059999,19.117500,18.982500,19.117500,16.956654,5714400
2012-12-21,18.870001,19.000000,18.855000,18.967501,16.823606,3443200
2012-12-24,18.920000,18.957500,18.907499,18.924999,16.785910,1502400
2012-12-26,18.965000,18.965000,18.764999,18.815001,16.688337,2270800
2012-12-27,18.837500,18.867500,18.587500,18.809999,16.683901,5163200
2012-12-28,18.687500,18.790001,18.597500,18.597500,16.495428,3622800
2012-12-31,18.580000,18.952499,18.547501,18.934999,16.794779,6677600
2013-01-02,19.290001,19.440001,19.250000,19.440001,17.242697,4800000
2013-01-03,19.432501,19.469999,19.332500,19.387501,17.196133,3217200
2013-01-04,19.410000,19.457500,19.347500,19.422501,17.227169,2346800
2013-01-07,19.357500,19.400000,19.315001,19.382500,17.191698,1923600
2013-01-08,19.350000,19.395000,19.264999,19.352501,17.165089,2125200
2013-01-09,19.385000,19.452499,19.367500,19.402500,17.209440,4920000
2013-01-10,19.504999,19.532499,19.379999,19.527500,17.320307,2176400
2013-01-11,19.520000,19.552500,19.485001,19.545000,17.335829,1574400
2013-01-14,19.497499,19.530001,19.447500,19.492500,17.289263,2542400
2013-01-15,19.402500,19.482500,19.372499,19.450001,17.251572,1989600
2013-01-16,19.437500,19.517500,19.420000,19.485001,17.282608,2032400
2013-01-17,19.577499,19.667500,19.535000,19.600000,17.384611,3167600
2013-01-18,19.580000,19.642500,19.497499,19.627501,17.409004,2291600
2013-01-22,19.627501,19.684999,19.557501,19.684999,17.460005,1248000
2013-01-23,19.717501,19.767500,19.690001,19.747499,17.515438,5494400
2013-01-24,19.665001,19.790001,19.632500,19.682501,17.457794,1844800
2013-01-25,19.732500,19.795000,19.692499,19.775000,17.539831,1565600
2013-01-28,19.799999,19.799999,19.695000,19.752501,17.519875,1456000
2013-01-29,19.700001,19.842501,19.660000,19.809999,17.570873,2156400
2013-01-30,19.807501,19.855000,19.717501,19.742500,17.511009,1612400
2013-01-31,19.727501,19.799999,19.670000,19.682501,17.457794,2542800
2013-02-01,19.815001,19.895000,19.760000,19.862499,17.617441,2606000
2013-02-04,19.760000,19.790001,19.612499,19.627501,17.409004,2060800
2013-02-05,19.719999,19.897499,19.715000,19.840000,17.597486,1907200
2013-02-06,19.799999,19.885000,19.782499,19.852501,17.608574,1674800
2013-02-07,19.862499,19.875000,19.680000,19.842501,17.599697,1950800
